Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,"Abundance: F17: 127N, Sample, B","Abundance: F17: 127C, Sample, A","Abundance: F17: 128C, Sample, B","Abundance: F17: 129C, Sample, A","Abundance: F17: 130N, Sample, B","Abundance: F17: 130C, Sample, A","Abundance: F17: 131N, Sample, B","Abundance: F17: 132N, Sample, A","Abundance: F17: 132C, Sample, A","Abundance: F17: 133N, Sample, B","Abundance: F17: 133C, Sample, A","Abundance: F17: 134N, Sample, B","Abundances (Normalized): F17: 127N, Sample, B","Abundances (Normalized): F17: 127C, Sample, A","Abundances (Normalized): F17: 128C, Sample, B","Abundances (Normalized): F17: 129C, Sample, A","Abundances (Normalized): F17: 130N, Sample, B","Abundances (Normalized): F17: 130C, Sample, A","Abundances (Normalized): F17: 131N, Sample, B","Abundances (Normalized): F17: 132N, Sample, A","Abundances (Normalized): F17: 132C, Sample, A","Abundances (Normalized): F17: 133N, Sample, B","Abundances (Normalized): F17: 133C, Sample, A","Abundances (Normalized): F17: 134N, Sample, B"
0,High,Master Protein,P50502,Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2,0,0,19.079,12,3,5,3,369,41.3,5.27,62,3,0,151611.411596813,178750.674875249,144714.152706428,148600.482906948,153762.74273218,129803.442079892,144282.870461426,152154.409632713,130675.443950389,152129.258015623,130875.595605173,130989.758844141,161102.24694725,178750.674875249,152598.768455102,190117.523360061,166345.028454854,199913.816670076,193169.123009973,167519.35770967,187654.696916506,189968.233550709,174432.291630387,168089.10878028
0,High,Master Protein,P00403,Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1,0,0,19.04,16,3,7,3,227,25.5,4.82,52,3,0,221846.909259228,219664.544583436,264489.97780667,187436.998835701,218445.313351569,153331.831574155,210758.577722691,236250.93530703,146076.666341759,193519.648749032,156332.390201767,201908.463642188,235734.468689002,219664.544583436,278900.467764839,239804.456268156,236320.523552234,236150.530184985,282168.281621524,260108.169302992,209771.413207085,241653.619492656,208361.359907134,259093.642192236
0,High,Master Protein,Q04446,"1,4-alpha-glucan-branching enzyme OS=Homo sapiens OX=9606 GN=GBE1 PE=1 SV=3",0,0,19.032,6,4,8,4,702,80.4,6.32,47,4,0,186363.019768213,218216.412871068,200561.14945067,218281.485274987,198437.548857054,205087.945547496,187358.670459081,249526.752818302,223117.084774805,194535.24935908,209499.384905946,195177.085415039,198029.296847237,218216.412871068,211488.536772205,279266.490687129,214675.539240559,315861.531023112,250839.964197767,274724.613400323,320404.260009294,242921.829542455,279222.857671229,250455.780904081
0,High,Master Protein,P13798,Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4,0,0,18.925,5,3,5,3,732,81.2,5.48,127,3,0,116687.222859668,91404.3278014058,148328.596137304,127370.70925492,72460.0785498048,99251.6650608409,103899.630810937,82419.8534362627,102944.814698017,114909.445844367,73876.5306524782,96309.8442023437,123991.812982515,91404.3278014058,156410.141467949,162956.427317421,78389.4304565215,152860.192728636,139103.141631595,90742.8246312185,147832.503317274,143490.770480874,98463.3726389315,123587.034754387
0,High,Master Protein,P10124,Serglycin OS=Homo sapiens OX=9606 GN=SRGN PE=1 SV=3,0,0,18.922,49,5,16,5,158,17.6,4.96,26,5,0,392383.475948084,462523.449675654,369595.727556882,339280.09978927,487907.052491193,339550.520221344,318334.394510377,415884.55380577,512069.102094823,381634.657017453,321912.451485941,383761.767052236,416946.580566877,462523.449675654,389732.806340387,434070.54294488,527832.107361245,522951.00470432,426193.182980237,457881.657870377,735349.880964573,476558.307067344,429048.107536015,492452.035769522
0,High,Master Protein,P18124,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,0,0,18.775,26,4,8,4,248,29.2,10.65,45,4,0,40523.0391718861,39421.3704140102,41820.4173838627,30137.227530835,31377.9262911836,36025.6070326903,37788.7804983194,42451.6406370124,27875.6036902627,40857.1153909294,47714.2679860251,49000.5826861605,43059.7709958892,39421.3704140102,44098.963851877,38557.1765785499,33945.557610484,55484.0186389564,50592.4616354808,46738.517736032,40030.3821722375,51019.4694960997,63594.0495230096,62878.6887319289
0,High,Master Protein,O14974,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1,0,0,18.743,4,4,7,4,1030,115.2,5.4,81,4,0,276920.107513432,305254.413088042,258571.570085535,237814.546728015,248817.193395119,202186.105260088,224106.793608147,260349.313387828,223277.421458298,241567.568660152,230973.687851723,251289.854125255,294255.234981439,305254.413088042,272659.60111448,304256.835230053,269177.71093261,311392.327757565,300039.170578025,286640.064288388,320634.509326502,301652.455945036,307844.021584,322460.992356656
0,High,Master Protein,Q9HDC9,Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2,0,0,18.73,21,5,7,5,416,46.5,6.16,90,5,0,70551.912071501,66895.3640437473,64222.0917438995,57284.0882189944,72405.0552086724,61248.6577074836,66048.7967849127,73197.8082716436,49808.5127544642,68297.6009336611,75593.2866937056,74113.089199585,74968.443611421,66895.3640437473,67721.1725629259,73288.516746975,78329.9045981523,94330.7259963555,88427.6013500613,80589.5133569956,71526.838419232,85285.2026911647,100751.482114628,95103.6418605399
0,High,Master Protein,Q13043,Serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=STK4 PE=1 SV=2,0,0,18.676,8,3,4,2,487,55.6,5.07,104,3,0,110578.969610747,130555.853774422,100846.379816019,102305.86915071,101028.334123538,91271.9729737809,104575.980326931,97165.9795919698,91779.1319591287,99325.3633904316,105027.158461599,112614.381773438,117501.184652102,130555.853774422,106340.900839869,130888.797180497,109295.404178618,140570.451598395,140008.653439302,106978.052964546,131798.176232628,124030.47300819,139981.238283361,144509.397033569
0,High,Master Protein,P09669,Cytochrome c oxidase subunit 6C OS=Homo sapiens OX=9606 GN=COX6C PE=1 SV=2,0,0,18.632,36,5,11,5,75,8.8,10.39,83,5,0,572356.274140823,643670.108223442,556190.965193224,518884.925278305,593598.980074266,483248.344683423,586714.912371572,629847.848999305,434526.358295453,522081.62928604,529933.482560309,531777.543446806,608185.629612468,643670.108223442,586494.511608126,663854.618592017,642172.723227321,744263.938129611,785507.002440667,693451.523185404,623995.676640847,651938.530289553,706300.600560648,682389.326738871
0,High,Master Protein,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",0,0,18.585,15,5,9,5,453,48.7,8.95,61,5,0,165963.176854241,182275.542585789,167487.18490373,138184.228499724,146771.647205711,137924.854926582,142724.096758469,179855.181716232,111684.036716103,137384.208175574,156358.665157468,160912.258821942,176352.429016524,182275.542585789,176612.568089105,176791.103069557,158781.85701542,212421.825802344,191082.202031702,198017.425814922,160382.34443136,171555.660530445,208396.379428644,206486.357528033
0,High,Master Protein,O14818,Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,0,0,18.387,17,3,5,3,248,27.9,8.46,86,3,0,133224.901075343,143541.315321098,144471.557138503,141426.042333985,132719.086275938,103868.607923438,112809.342218176,142698.654366031,93687.0273732421,114622.301590798,108977.905368332,115210.052925,141564.745598701,143541.315321098,152342.955293738,180938.637487396,143579.385947391,159970.872185359,151031.661859284,157108.735679338,134537.983535826,143132.205091571,145246.832937631,147840.22269813
0,High,Master Protein,Q9Y696,Chloride intracellular channel protein 4 OS=Homo sapiens OX=9606 GN=CLIC4 PE=1 SV=4,0,0,18.354,26,5,9,4,253,28.8,5.59,52,5,0,65194.6818241303,88053.6362852089,45444.5726310802,51629.9553098019,72315.2808307525,47748.5817380852,55530.317834947,66981.034817247,52640.2193596793,64449.9542136292,42977.3693764597,44796.0712595216,69275.852129189,88053.6362852089,47920.5778203284,66054.6927080759,78232.784052666,73538.8912874014,74345.2272770632,73744.953947768,75593.2722394978,80480.5342120969,57280.6640834507,57483.3617628857
0,High,Master Protein,A0FGR8,Extended synaptotagmin-2 OS=Homo sapiens OX=9606 GN=ESYT2 PE=1 SV=1,0,0,18.226,4,3,5,3,921,102.3,9.26,129,3,0,31822.8366851824,28522.6906585708,37829.1024536135,28795.6462631847,27542.0758392348,19348.6860425594,23647.9035278331,24087.5644614264,22598.792648438,24151.1871884772,16503.7353969725,22565.025720703,33814.938072419,28522.6906585708,39890.1858472262,36840.7749693328,29795.822497542,29799.4383842173,31660.340350085,26519.9893786113,32452.6893264782,30158.2905760073,21996.3421938509,28955.9664546763
0,High,Master Protein,Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1",0,0,18.122,15,2,4,2,282,31.3,4.84,117,2,0,31949.8525153566,36782.6148160034,29681.0160811982,28536.4165682318,31774.3246184176,26711.8293758056,29501.3394349717,32470.4361955806,29797.0481652099,27050.0841995045,27074.8943397216,24782.4697828125,33949.905060876,36782.6148160034,31298.1585821477,36509.1198722447,34374.3929047272,41139.615985456,39497.0508144734,35749.3853064579,42789.6464202702,33778.2276716956,36085.6876600266,31801.4423106445
0,High,Master Protein,Q9NV96,Cell cycle control protein 50A OS=Homo sapiens OX=9606 GN=TMEM30A PE=1 SV=1,0,0,17.99,14,5,8,5,361,40.7,8.59,109,5,0,142723.192074127,163397.623134182,123816.398320122,131439.705474871,142683.881965755,108302.926747705,114820.998265634,145458.326750536,109927.909019092,124506.675775195,119596.875662988,126669.320023094,151657.62716973,163397.623134182,130562.419396024,168162.248111307,154359.593123174,166800.287386426,153724.91181503,160147.086959839,157860.481097539,155475.110907697,159399.901847742,162545.021079245
0,High,Master Protein,P42768,Wiskott-Aldrich syndrome protein OS=Homo sapiens OX=9606 GN=WAS PE=1 SV=4,0,0,17.976,13,4,7,4,502,52.9,6.64,132,4,0,37991.8902854407,44349.7710320793,30745.1788383547,35823.2327361794,30075.6737539305,36057.97587573,35832.0462317163,31156.2988655271,33238.3507316568,35215.2766118771,33675.1545575314,36865.3557475563,40370.1728405156,44349.7710320793,32420.3012554167,45831.7776182343,32536.7427603087,55533.8707757686,47972.7421841386,34302.5429704107,47731.4822433018,43974.3411571159,44882.5799287937,47306.4829430511
0,High,Master Protein,Q9NUV9,GTPase IMAP family member 4 OS=Homo sapiens OX=9606 GN=GIMAP4 PE=1 SV=1,0,0,17.975,8,4,7,4,329,37.5,7.81,114,4,0,112539.588353168,114036.937236904,129123.792256789,122008.497927098,89152.2378217603,117113.693132519,129469.498656028,136463.356860057,96044.5673033569,125954.663550211,131589.169706542,129473.587559766,119584.537623256,114036.937236904,136158.981745281,156096.083949512,96447.4961473938,180369.988679034,173336.650649823,150243.781611619,137923.496740756,157283.255398842,175383.350268739,166143.52248256
0,High,Master Protein,Q16718,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3,0,0,17.937,28,2,3,2,116,13.5,5.99,150,2,0,8932.72646431804,9971.89891918945,11987.5121147461,9475.79032829423,9074.72709096682,6594.9065821289,8338.70510537108,12090.066759375,8706.41623242188,8183.98356928709,6522.1974807129,7695.73498901367,9491.91284224578,9971.89891918945,12640.6405409553,12123.2027908187,9817.30495531145,10156.995255985,11164.0442631335,13310.9531500695,12502.730811034,10219.5785501421,8692.84947866717,9875.34634101962
0,High,Master Protein,P13498,Cytochrome b-245 light chain OS=Homo sapiens OX=9606 GN=CYBA PE=1 SV=3,0,0,17.887,29,2,7,2,195,21,9.54,59,2,0,63234.9758310056,71191.8384183272,47020.9784480713,44324.4332614175,38720.2987130153,82862.8509107713,82855.7135813583,84238.8085905025,35769.8581354465,76430.5147426023,71561.048581917,65023.626254972,67193.4690452035,71191.8384183272,49582.8726391793,56708.1029021675,41888.7506605915,127619.333665589,110929.076179944,92745.4626084975,51366.819076597,95441.0089447262,95377.275174164,83439.831352504
0,High,Master Protein,Q9UNF0,Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens OX=9606 GN=PACSIN2 PE=1 SV=2,0,0,17.826,11,4,5,4,486,55.7,5.2,75,4,0,109961.440252358,143345.983816338,119447.565989134,115797.963765966,120836.772712572,99061.5852364745,105638.808849171,112466.503247387,103320.538555913,99553.8158104527,91310.4414244869,102616.752637427,116844.998114792,143345.983816338,125955.55530687,148150.407392075,130724.751900896,152567.445613828,141431.591955111,123823.663299234,148372.056461663,124315.748196197,121699.461796572,131680.206521146
0,High,Master Protein,Q9BVC6,Transmembrane protein 109 OS=Homo sapiens OX=9606 GN=TMEM109 PE=1 SV=1,0,0,17.772,16,4,6,4,243,26.2,10.48,53,4,0,349989.01347155,341770.038801904,345802.887175195,259566.237705818,318228.199114366,282292.095458392,311384.014534793,343128.181568256,243545.691428462,299270.499449552,280865.008927579,329257.839953175,371898.235649059,341770.038801904,364643.635223449,332085.665505004,344268.565298801,434765.745149856,416887.85934635,377778.157906525,349740.483205703,373707.785575551,374339.669053549,422511.327335915
0,High,Master Protein,P20340,Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3,0,0,17.755,33,6,8,3,208,23.6,5.54,53,6,0,74360.6795681005,71960.2123438846,67977.5367892818,54492.6464978027,63098.0127663539,51727.7235395505,53399.1244005467,66970.7082290031,50223.2888759766,67788.8526965323,61184.5420634761,71433.7344295568,79015.6389731634,71960.2123438846,71681.2295318439,69717.1825476828,68261.2741068596,79667.2759577614,71491.9380032142,73733.5845537812,72122.4720365179,84649.9139558481,81547.3643893474,91665.4314281037
0,High,Master Protein,Q4KMQ2,Anoctamin-6 OS=Homo sapiens OX=9606 GN=ANO6 PE=1 SV=2,0,0,17.691,6,4,6,4,910,106.1,7.77,77,4,0,110281.141945605,132990.827288084,101043.362178516,96397.3110011218,115587.776034521,78615.994137818,89893.4532503905,113320.151137378,82966.1315359509,102864.454470376,80715.1872608631,99909.6435626956,117184.713051765,132990.827288084,106548.615602815,123329.464801126,125046.233904565,121078.633875751,120351.358918648,124763.514773711,119142.386641706,128449.839076241,107578.001981079,128206.381118627
0,High,Master Protein,P49257,Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,0,0,17.662,15,6,8,5,510,57.5,6.77,64,6,0,237656.885504059,227508.664247929,256292.899567099,196001.800006548,200258.91814951,176858.357748107,195143.643504,209266.952284948,182274.811352198,209012.649031056,191652.504597844,221962.350382124,252534.145378236,227508.664247929,270256.779356379,250762.151390132,216645.949766523,272384.373949532,261262.659635792,230399.27348315,261753.267835048,261000.180005523,255436.358620734,284827.256632333
0,High,Master Protein,Q6DN03,Putative histone H2B type 2-C OS=Homo sapiens OX=9606 GN=H2BC20P PE=5 SV=3,0,0,17.645,21,6,10,1,193,21.5,10.7,47,6,0,5813.74354526375,7961.46077138685,6651.25470995563,6128.55262207032,6426.5883064454,5653.38788437498,9672.77582519531,9488.18086669922,3609.08244404298,6461.01472499997,8480.08182656245,9439.15107032504,6177.68239509452,7961.46077138685,7013.6421244122,7840.79044359105,6952.47103237033,8706.93666494724,12950.1278790027,10446.3220517856,5182.7738380647,8068.05719204469,11302.3371498759,12112.5384537979
0,High,Master Protein,P21926,CD9 antigen OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=4,0,0,17.499,15,3,4,3,228,25.4,7.15,80,3,0,449674.081774583,536715.509787405,337501.261941373,305352.409970733,443791.429184637,263265.116708251,346683.283551727,354278.11750588,300706.058026982,301513.358768632,202303.118496029,224108.377679208,477823.56357501,536715.509787405,355889.703675185,390663.898259427,480106.536889244,405461.776929198,464147.307519841,390054.043378945,431824.851510998,376508.509305529,269631.602439417,287581.088832408
0,High,Master Protein,P23246,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",0,0,17.488,10,5,8,5,707,76.1,9.44,46,5,0,206283.824756863,215235.05960132,222974.580829685,255666.511068309,175272.145745919,392961.192275264,322537.991980267,230108.434460892,246204.908928513,220886.792903902,320908.41029576,306748.784902441,219197.139101777,215235.05960132,235123.143072454,327096.406011354,189614.529198603,605210.235508392,431821.052970269,253345.382743206,353559.216388631,275827.769161449,427709.911481321,393627.183748278
0,High,Master Protein,Q9Y277,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1,0,0,17.482,20,5,8,3,283,30.6,8.66,102,5,0,82240.2668432008,58605.4931907846,58043.0558252558,33687.688328137,52363.2168609729,32557.4487318774,43901.7790386104,54082.7440095157,30653.726224768,44214.4358886114,42394.3841441162,49979.4785156962,87388.4863839602,58605.4931907846,61205.4776306017,43099.5899029583,56648.0581963715,50142.6135758706,58776.6803387326,59544.1601825432,44019.8673153484,55211.853346041,56503.6555846995,64134.8306549869
0,High,Master Protein,P13716,Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1,0,0,17.411,20,3,4,3,330,36.3,6.79,100,3,0,65340.84420126,68788.4008275936,59725.4590372558,53332.6782301755,54545.445569678,50137.2089673978,48766.0737673828,62994.9100024975,52803.9966762448,60807.2522689862,52122.187411336,59935.5355456724,69431.1642335138,68788.4008275936,62979.5450137479,68233.1342464695,59008.85698413,77217.681143529,65289.106545766,69356.2998803025,75828.4624311115,75931.7862407862,69468.9682435221,76910.6748728969
0,High,Master Protein,P23381,"Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2",0,0,17.379,13,4,8,4,471,53.1,6.23,134,4,0,132726.160565378,148822.536600032,138597.278729761,134514.290805276,141064.008719159,146565.393218972,145420.561607733,165922.383697923,130044.13941906,140862.982752854,152419.660140224,158290.345648406,141034.784061158,148822.536600032,146148.622300233,172095.832558282,152607.166907887,225729.35417322,194692.289275556,182677.657609981,186748.12061642,175899.707625575,203146.434481121,203121.857489802
0,High,Master Protein,P14854,Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2,0,0,17.306,63,3,9,3,86,10.2,7.05,70,3,0,133381.902762784,128756.067154214,136594.827258968,99754.9854812317,125901.177693862,93841.2573134628,99767.6098635482,128885.785616783,97983.4181243004,114588.826488504,102148.722782522,110249.385745411,141731.575551374,128756.067154214,144037.069127171,127625.229820998,136203.573205397,144527.476390853,133571.099885313,141901.007513013,140707.757135606,143090.403756747,136144.83066672,141474.579059036
0,High,Master Protein,Q71UI9,Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3,0,0,17.135,48,4,18,2,128,13.5,10.58,216,4,0,43548.5790412003,46741.7923419446,45855.1936283205,45628.2387083523,39055.8219612905,46107.7134165531,52529.3888620993,42925.1463923581,36666.382437158,46699.2352551272,58596.966928578,56074.4455268446,46274.7088824332,46741.7923419446,48353.5711199387,58376.1746181242,42251.7295154811,71011.7452922389,70327.5166781103,47259.8393342612,52654.2606266698,58314.694657056,78098.6185902624,71956.0342512784
0,High,Master Protein,P05090,Apolipoprotein D OS=Homo sapiens OX=9606 GN=APOD PE=1 SV=1,0,0,17.081,14,2,5,2,189,21.3,5.15,31,2,0,199427.607047983,176595.216464825,202917.840172089,184532.66385549,197837.639020701,168068.293967891,195899.218912342,244268.56608483,121724.574170347,237902.996307057,386976.491337312,200363.592335157,211911.723928694,176595.216464825,213973.629591341,236088.687902911,214026.539248589,258846.557302152,262274.240834104,268935.441292626,174800.921907709,297076.39775796,515766.105047515,257111.227357133
