Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,"Abundance: F16: 127N, Sample, 5B+","Abundance: F16: 127C, Sample, 5A+","Abundance: F16: 128C, Sample, 2B+","Abundance: F16: 129C, Sample, 2A+","Abundance: F16: 130N, Sample, 4B+","Abundance: F16: 130C, Sample, 1A+","Abundance: F16: 131N, Sample, 1B+","Abundance: F16: 132N, Sample, 6B+","Abundance: F16: 132C, Sample, 4A+","Abundance: F16: 133N, Sample, 6B+","Abundance: F16: 133C, Sample, 3A+","Abundance: F16: 134N, Sample, 3B+","Abundances (Normalized): F16: 127N, Sample, n/a, n/a","Abundances (Normalized): F16: 127C, Sample, n/a, n/a","Abundances (Normalized): F16: 128C, Sample, n/a, n/a","Abundances (Normalized): F16: 129C, Sample, n/a, n/a","Abundances (Normalized): F16: 130N, Sample, n/a, n/a","Abundances (Normalized): F16: 130C, Sample, n/a, n/a","Abundances (Normalized): F16: 131N, Sample, n/a, n/a","Abundances (Normalized): F16: 132N, Sample, n/a, n/a","Abundances (Normalized): F16: 132C, Sample, n/a, n/a","Abundances (Normalized): F16: 133N, Sample, n/a, n/a","Abundances (Normalized): F16: 133C, Sample, n/a, n/a","Abundances (Normalized): F16: 134N, Sample, n/a, n/a",# Protein Groups,Modifications
0,High,Master Protein,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,0,0,12.989,5,3,4,3,558,63.1,8.32,78,3,0,0,648739.937626141,710607.807860313,637051.433255209,524203.56661406,590246.225262844,541229.636320308,535051.424942784,629955.555265472,506936.851194723,549033.985126167,512272.597753121,525397.502437501,677595.35657548,710607.807860313,662702.277044185,588630.107974362,634803.638971243,650364.022664787,630349.383060163,709685.183148191,595893.72431379,629242.540819565,586454.958941497,600948.522304409,1,
0,High,Master Protein,P02787,Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3,0,0,12.979,4,2,3,2,698,77,7.12,122,2,0,0,204210.334851126,207002.84502305,206127.352398196,238217.838052739,186037.727801516,285535.910143873,305200.396881413,201104.051220707,228082.054857427,234361.440457036,309976.2773379,273470.325310333,213293.442617662,207002.84502305,214427.059833095,267495.684243675,200081.629563584,343111.815529849,359559.610376682,226556.562966202,268105.711387567,268599.38047265,354864.042692061,312794.764205984,1,
0,High,Master Protein,P01857,Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1,0,0,12.976,14,4,6,4,330,36.1,8.19,74,4,0,0,2242220.10788785,2222162.42107793,2247776.2404558,2265866.11246876,2302744.17440645,2849968.93009622,3478805.39710734,2812616.88489418,2328964.36616251,2793129.66383329,2958219.27163126,2775667.53915,2341952.2144489,2222162.42107793,2338282.83726523,2544349.36994601,2476577.26380561,3424641.10141615,4098415.09362856,3168592.62911118,2737649.17006122,3201178.89624824,3386599.9647331,3174802.5034796,1,
0,High,Master Protein,P08670,Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4,0,0,12.864,16,4,4,4,466,53.6,5.12,51,4,0,0,607925.376851101,600242.804786018,612074.77291956,522081.757763665,439581.80820305,514990.289266399,506733.622670168,601058.617979974,421597.632315228,503834.231084758,626452.475184339,634418.071753126,634965.397700075,600242.804786018,636719.93274144,586247.521032468,472765.634966308,618833.732826819,596987.899733449,677130.936966111,495579.247573178,577439.539825192,717169.26149168,725646.012732248,1,
0,High,Master Protein,P04439,"HLA class I histocompatibility antigen, A alpha chain OS=Homo sapiens OX=9606 GN=HLA-A PE=1 SV=2",0,0,12.822,8,2,4,2,365,40.8,6,77,2,0,0,1187671.88484959,1150033.00004443,2149645.76758641,1655477.23667518,638590.65290626,1075378.49039414,1228500.30360235,1072964.2028775,563431.94826451,953649.598481242,1026481.23925408,1173286.60509844,1240498.55363321,1150033.00004443,2236201.14586134,1858941.462126,686797.565028723,1292219.48312899,1447308.37516744,1208762.73010987,662302.535823634,1092968.58237655,1175126.32075449,1342002.67093455,1,
0,High,Master Protein,P30041,Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,0,0,12.691,18,2,2,2,224,25,6.38,90,2,0,0,159660.227035532,172532.881972541,158302.862224806,157462.533228512,155359.061904493,150531.653906044,148367.536143749,149851.051259763,148899.616013669,125589.452484375,155179.088637887,156737.295,166761.78264118,172532.881972541,164676.918978007,176815.256208387,167087.045410944,180885.090916897,174793.263814538,168816.783770432,175028.401518194,143936.85695658,177650.62284196,179275.777641224,1,
0,High,Master Protein,P14770,Platelet glycoprotein IX OS=Homo sapiens OX=9606 GN=GP9 PE=1 SV=3,0,0,12.516,31,3,3,3,177,19,6.34,59,3,0,0,660035.052161655,677512.654831872,695645.943712503,613750.587322641,602457.071671391,529141.520595708,563936.454842587,545030.43065625,566548.083878911,578436.846474611,480039.025382818,576450.621140623,689392.868517257,677512.654831872,723656.092506023,689182.786028309,647936.276510115,635838.440469146,664379.122872484,614011.604102157,665965.48842287,662940.875865271,549553.632491719,659342.968607135,1,
0,High,None,P34931,Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2,0,0,12.233,7,3,4,2,641,70.3,6.02,57,3,0,0,1122913.83659942,1259064.09289154,1059640.72033086,1128590.48754373,1083828.7800269,1128113.48934966,1054317.07560582,1022112.83521873,1042541.80882498,1071422.12615623,1026730.21708594,1096962.87329063,1172860.12064916,1259064.09289154,1102307.10042321,1267298.3986597,1165646.51180353,1355588.04936108,1242101.38909356,1151475.41536424,1225486.21144712,1227946.5374041,1175411.353147,1254703.7522418,1,
0,High,Master Protein,P02655,Apolipoprotein C-II OS=Homo sapiens OX=9606 GN=APOC2 PE=1 SV=1,0,0,12.221,33,2,4,2,101,11.3,4.72,65,2,0,0,538501.528315149,460382.629707143,542692.093092164,509249.931854297,495037.701040117,538956.740901564,509677.166426247,610271.34632577,432073.56207146,682951.10122206,1094063.54576195,668434.19300625,562453.633470339,460382.629707143,564543.562814613,571838.61664571,532407.86742564,647632.817075824,600455.717786365,687509.664082226,507893.485102722,782723.652507113,1252495.24300815,764553.578350195,1,
0,High,Master Protein,P20674,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2",0,0,12.065,32,4,5,4,150,16.8,6.79,50,4,0,0,1838495.79715316,1959471.10742116,1811448.4033669,1840611.43490038,1577711.87964834,1983467.35706653,1893722.10438979,1788337.56557386,1758579.74437148,1763768.37578906,1807569.598725,1821665.9228625,1920270.57836606,1959471.10742116,1884386.28185047,2066829.33247176,1696812.61748507,2383416.80240632,2231012.76726279,2014676.53098199,2067173.91112249,2021437.87864729,2069324.33913835,2083617.52653505,1,
0,High,Master Protein,Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,0,0,11.98,13,4,5,4,475,51.9,8.06,54,4,0,0,785196.652736725,937625.20716886,835346.160299763,792596.237335546,781152.373796499,740872.294638864,710638.650809073,675657.725092964,770793.15528574,727604.662344137,610602.234863669,737917.805418749,820121.554162161,937625.20716886,868981.33125932,890009.222517148,840121.204089397,890262.937370017,837210.432930082,761171.597535989,906051.321572532,833900.667078698,699023.742724442,844028.78333298,1,
0,High,Master Protein Rejected,P17066,Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2,0,0,11.882,6,3,4,0,643,71,6.14,74,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,
0,High,Master Protein,O75915,PRA1 family protein 3 OS=Homo sapiens OX=9606 GN=ARL6IP5 PE=1 SV=1,0,0,11.869,10,1,2,1,188,21.6,9.77,74,1,0,0,101587.643489057,100111.419262535,100563.733359375,93151.4863576161,86274.1072488242,74229.0036919914,77998.2127031253,92247.3503554842,99830.009651366,86125.1233089834,77637.8332898429,81432.5205374999,106106.178333203,100111.419262535,104612.92700463,104600.145754112,92786.8995793415,89196.6555411472,91890.4669069295,103922.534192715,117348.099885095,98707.1709356743,88880.5931334323,93142.340147221,1,
0,High,Master Protein,P01024,Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2,0,0,11.661,2,3,7,3,1663,187,6.4,43,3,0,0,391168.520883453,374023.925928656,401437.672043857,484495.928013282,376585.369308152,575123.678552935,628331.807970402,475436.005864747,399446.903557326,530293.625187308,796634.857763393,579050.421004687,408567.37502397,374023.925928656,417601.539636133,544042.25492339,405013.624125574,691092.512332594,740243.926186298,535609.037934713,469541.526652509,607764.395525716,911995.810141202,662316.614045776,1,
0,High,Master Protein,P10606,"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2",0,0,11.386,34,3,4,3,129,13.7,8.81,71,3,0,0,1274784.34779114,1276447.34888718,1286294.51713763,1258769.52858493,1089602.73785371,1264757.01773437,1263982.91898391,1111609.27690313,1164948.04856719,1184678.31544219,1232202.5788875,1287794.2708125,1331485.70729148,1276447.34888718,1338087.10091241,1413476.92140237,1171856.34302795,1519784.59150831,1489110.7957806,1252298.87517346,1369372.20021934,1357748.36068004,1410638.23436703,1472976.29030682,1,
0,High,Master Protein,P16401,Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3,0,0,11.358,17,3,5,3,226,22.6,10.92,36,3,0,0,1838707.76781931,1852792.36382128,1867648.2516046,1996430.8695375,1462503.56323242,2555976.4941554,2561206.55805769,1456731.99024375,1648073.32212187,2152383.89623125,2887837.73784224,2795426.9475,1920491.97731314,1852792.36382128,1942849.01413937,2241799.54724423,1572907.27871224,3071367.57306424,3017382.8131267,1641101.66289159,1937275.9102971,2466826.36844864,3306026.45818694,3197403.27183967,1,
0,High,Master Protein,Q04917,14-3-3 protein eta OS=Homo sapiens OX=9606 GN=YWHAH PE=1 SV=4,0,0,11.333,19,4,4,2,246,28.2,4.84,38,4,0,1,922793.503801627,1016120.55290941,977757.821439033,921978.674924999,879709.944058344,914126.711024999,839983.570707354,925995.8684625,904825.76169404,856590.927224998,779222.981728126,855452.984109236,963838.600012844,1016120.55290941,1017127.19074259,1035293.23632153,946118.839605867,1098452.64396369,989592.964139239,1043193.51105228,1063603.8625328,981730.577873396,892062.514684555,978465.265472966,1,
0,High,Master Protein,P47756,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4,0,0,11.159,14,3,3,3,277,31.3,5.59,65,3,0,0,1822374.83005158,2015436.11429137,1741629.22859711,1742975.94567389,1774145.58714091,1542057.72129872,1577633.71316525,1650308.80616221,1667091.53595687,1667628.97991226,1444172.15519422,1563450.72459321,1903432.56390451,2015436.11429137,1811755.84153443,1957194.08344678,1908075.01442351,1853000.64058502,1858625.90291199,1859178.3143475,1959631.42508208,1911253.44676649,1653303.193834,1788271.5435097,1,
0,High,Master Protein,P04083,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2,0,0,10.856,9,2,2,2,346,38.7,7.02,66,2,0,0,325016.656145835,307917.36342762,329363.906540654,307963.022296874,246018.369396697,418159.734403129,292306.849235181,313770.503757636,275665.385023766,313109.587402733,360803.27315742,358443.453843749,339473.129741278,307917.36342762,342625.727604663,345812.807489314,264590.181965583,502478.114154693,344369.594192483,353482.520416696,324038.926266793,358851.87013876,413051.312277035,409986.844089945,1,
0,High,Master Protein,P19971,Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2,0,0,10.81,6,3,3,3,482,49.9,5.53,67,3,0,0,392085.319772748,427288.416382985,420910.97433513,448145.767832821,396512.099704074,479294.562340441,438445.362486865,364510.122091114,435123.65169991,365181.507287695,449986.044614657,394736.287842188,409524.952373952,427288.416382985,437858.933460764,503224.526707391,426444.614154349,575940.263959622,516536.824060863,410643.942407313,511478.802019226,418530.993947893,515148.669821911,451498.508801741,1,
0,High,Master Protein,Q27J81,Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2,0,0,10.562,3,2,2,2,1249,135.5,5.38,62,2,0,0,166386.268898415,205788.371552897,199183.698450001,170095.110732421,137783.346035159,186294.645087889,173848.929787501,140716.294189455,181215.130078124,148541.492988282,170918.81586914,177998.0981625,173786.99331512,205788.371552897,207203.82000933,191000.42382972,148184.546904648,223859.387309243,204813.146042811,158525.896278022,213014.616139599,170241.968616204,195669.625083426,203593.838127302,1,
0,High,Master Protein,P68871,Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2,0,0,10.513,22,2,3,2,147,16,7.28,42,2,0,0,768519.075572159,640254.666447273,787983.392544393,591491.201503122,711171.655927705,620563.274886323,784327.519841844,591768.018522656,641260.394826559,752100.96988334,729562.622129955,806018.680809375,802702.172079735,640254.666447273,819711.504052096,664187.640033751,764857.674295289,745694.61960182,924024.019377731,666664.4830674,753788.255928843,861975.648253358,835210.822290888,921922.416712978,1,
0,High,None,Q02539,Histone H1.1 OS=Homo sapiens OX=9606 GN=H1-1 PE=1 SV=3,0,0,10.463,7,2,3,2,215,21.8,10.99,22,2,0,0,1328898.90858478,1380477.84421044,1332138.7532021,1467284.45638992,1110892.43330739,1845823.78014376,1753632.98098624,1197273.01010625,1352564.87086875,1382703.5759625,2031622.753875,1905723.47831249,1388007.23924937,1380477.84421044,1385777.25282688,1647619.09876471,1194753.18771436,2218018.56037715,2065972.38348975,1348804.5439929,1589911.87241266,1584703.19672288,2325822.70442381,2179762.3759145,1,
0,High,None,P22492,Histone H1t OS=Homo sapiens OX=9606 GN=H1-6 PE=2 SV=4,0,0,10.463,7,2,3,2,207,22,11.71,22,2,0,0,1328898.90858478,1380477.84421044,1332138.7532021,1467284.45638992,1110892.43330739,1845823.78014376,1753632.98098624,1197273.01010625,1352564.87086875,1382703.5759625,2031622.753875,1905723.47831249,1388007.23924937,1380477.84421044,1385777.25282688,1647619.09876471,1194753.18771436,2218018.56037715,2065972.38348975,1348804.5439929,1589911.87241266,1584703.19672288,2325822.70442381,2179762.3759145,1,
0,High,Master Protein,P52907,F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,0,0,10.173,14,3,4,1,286,32.9,5.69,29,3,0,0,383671.392444197,355040.814562542,355705.9099881,270036.479743078,298876.08591328,289876.050337499,295713.854049021,295366.127048436,286399.001753906,276333.861117188,273771.825318751,271469.384381249,400736.780476825,355040.814562542,370028.390490651,303224.953723391,321438.102979386,348327.108347971,348383.420307827,332748.814131507,336656.069474287,316703.565889283,313416.812222353,310506.092316657,1,
0,High,Master Protein,P84243,Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2,0,0,10.039,28,5,6,5,136,15.3,11.27,20,5,0,0,2124642.04716872,2044296.85676929,2153576.53347094,1741122.93896098,1789148.03391109,2094596.21505555,2620944.28587065,2050601.80029375,1514993.1773625,1836702.16145625,2212924.71716251,2422717.12464376,2219144.37827657,2044296.85676929,2240290.18383571,1955113.33541115,1924209.98894019,2516953.85630318,3087760.42192634,2310133.94840562,1780842.96819398,2105026.58508095,2533379.06387411,2771098.5858549,1,
0,High,Master Protein Candidate,Q16695,Histone H3.1t OS=Homo sapiens OX=9606 GN=H3-4 PE=1 SV=3,0,0,10.039,28,5,6,5,136,15.5,11.12,20,5,0,0,2124642.04716872,2044296.85676929,2153576.53347094,1741122.93896098,1789148.03391109,2094596.21505555,2620944.28587065,2050601.80029375,1514993.1773625,1836702.16145625,2212924.71716251,2422717.12464376,2219144.37827657,2044296.85676929,2240290.18383571,1955113.33541115,1924209.98894019,2516953.85630318,3087760.42192634,2310133.94840562,1780842.96819398,2105026.58508095,2533379.06387411,2771098.5858549,1,
0,High,Master Protein Candidate,P68431,Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2,0,0,10.039,28,5,6,5,136,15.4,11.12,20,5,0,0,2124642.04716872,2044296.85676929,2153576.53347094,1741122.93896098,1789148.03391109,2094596.21505555,2620944.28587065,2050601.80029375,1514993.1773625,1836702.16145625,2212924.71716251,2422717.12464376,2219144.37827657,2044296.85676929,2240290.18383571,1955113.33541115,1924209.98894019,2516953.85630318,3087760.42192634,2310133.94840562,1780842.96819398,2105026.58508095,2533379.06387411,2771098.5858549,1,
0,High,Master Protein Candidate,Q71DI3,Histone H3.2 OS=Homo sapiens OX=9606 GN=H3C15 PE=1 SV=3,0,0,10.039,28,5,6,5,136,15.4,11.27,20,5,0,0,2124642.04716872,2044296.85676929,2153576.53347094,1741122.93896098,1789148.03391109,2094596.21505555,2620944.28587065,2050601.80029375,1514993.1773625,1836702.16145625,2212924.71716251,2422717.12464376,2219144.37827657,2044296.85676929,2240290.18383571,1955113.33541115,1924209.98894019,2516953.85630318,3087760.42192634,2310133.94840562,1780842.96819398,2105026.58508095,2533379.06387411,2771098.5858549,1,
0,High,Master Protein,P60842,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1,0,0,10.019,6,2,3,2,406,46.1,5.48,57,2,0,0,456260.79193698,440108.601637388,400900.326163037,409209.412115625,357683.770995108,404055.55866328,395533.323168446,371630.786071875,393757.27092539,414790.332502734,428110.066841015,460611.729930843,476554.896766835,440108.601637388,417042.557550558,459502.750035819,384685.152925017,485529.950464132,465981.725524098,418665.825346648,462853.481837793,475387.188775635,490104.824604898,526846.696403825,1,
0,High,Master Protein Candidate,Q14240,Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2,0,0,10.019,6,2,3,2,407,46.4,5.48,57,2,0,0,456260.79193698,440108.601637388,400900.326163037,409209.412115625,357683.770995108,404055.55866328,395533.323168446,371630.786071875,393757.27092539,414790.332502734,428110.066841015,460611.729930843,476554.896766835,440108.601637388,417042.557550558,459502.750035819,384685.152925017,485529.950464132,465981.725524098,418665.825346648,462853.481837793,475387.188775635,490104.824604898,526846.696403825,1,
0,High,None,P30613,Pyruvate kinase PKLR OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2,0,0,9.637,3,2,3,2,574,61.8,7.74,58,2,0,0,1094773.79903804,1162451.61487926,1324332.03459435,1144005.91253438,1110678.35838227,922116.103425001,970011.218569377,1021933.60757813,902606.619337499,997874.447212502,745811.3317875,915481.33524375,1143468.43735736,1162451.61487926,1377656.19708863,1284608.43593268,1194522.95237246,1108053.0298835,1142779.82392445,1151273.5039756,1060995.30685076,1143654.25382296,853812.512869036,1047125.56313958,1,
0,High,Master Protein,Q15149,Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3,0,0,9.442,1,4,4,4,4684,531.5,5.96,27,4,0,0,984171.68522903,874838.62047016,816983.855057524,781165.68311074,767589.314827822,843285.72522949,867287.724358703,762052.586660445,802128.1329546,789729.471532028,780824.182733197,838688.558400001,1027946.83247721,874838.62047016,849879.668723797,877173.811245503,825534.276091572,1013327.17152146,1021760.25798571,858500.929172316,942884.936056034,905101.310099614,893895.586126995,959290.15175334,1,
0,High,None,P01860,Immunoglobulin heavy constant gamma 3 OS=Homo sapiens OX=9606 GN=IGHG3 PE=1 SV=2,0,0,9.331,9,3,5,3,377,41.3,7.9,55,3,0,0,2024080.80806572,1998783.08009213,2034966.66377359,2031924.59311876,2063972.61609572,2552068.40103685,3096737.18695086,2554355.46093793,2087044.63687501,2537065.04483437,2644204.25878126,2485684.2874875,2114110.25795248,1998783.08009213,2116904.49372478,2281655.57966117,2219780.95133282,3066671.44596594,3648296.75110702,2877644.63376687,2453277.56020416,2907705.7127333,3027112.33592827,2843120.28997243,1,
0,High,None,Q9H853,Putative tubulin-like protein alpha-4B OS=Homo sapiens OX=9606 GN=TUBA4B PE=5 SV=2,0,0,9.264,6,1,2,0,241,27.5,7.83,86,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,
0,High,Master Protein,P07359,Platelet glycoprotein Ib alpha chain OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=2,0,0,9.231,6,4,4,4,652,71.5,6.29,76,4,0,0,924204.904019004,877838.5439549,795110.922463523,693970.129868556,874766.874418839,715343.583332814,701598.429404342,812645.481303784,755724.990539064,742371.296624494,881457.090718361,978114.717525,965312.778151258,877838.5439549,827126.023603481,779261.604635854,940802.619932546,859586.57697828,826560.058555677,915497.057551285,888339.00733002,850824.563823978,1009101.17818766,1118765.4897746,1,
0,High,Master Protein,P25325,3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3,0,0,9.045,14,3,3,3,297,33.2,6.6,45,3,0,0,558765.332284014,590725.587391158,579849.554612084,482259.788613266,488853.789561299,461996.290103893,500156.003888736,537759.70642967,461084.843742174,489957.687063266,455162.625843737,510917.449814063,583618.754776269,590725.587391158,603197.167646185,541531.285787909,525757.135338227,555153.941182844,589238.741900023,605820.668708015,541995.643273184,561535.766917816,521074.873459336,584386.269559441,1,
0,High,Master Protein,P08758,Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2,0,0,8.989,9,2,2,2,320,35.9,5.05,86,2,0,0,342990.090686685,390450.935756783,303609.549503925,325397.873954497,313202.478767598,362408.968550147,303247.055850791,349504.808580472,311178.084218365,360594.697340629,393509.044744925,407102.658806249,358246.007870466,390450.935756783,315834.372682444,365390.466374835,336845.988583742,435485.677093597,357258.359961938,393739.497993758,365783.365507364,413274.095425145,450493.217265956,465643.137054908,1,
