"","BIOCHEMICAL","logFC","P.Value","adj.P.Val","Comp"
"2-methylcitrate/homocitrate","2-methylcitrate/homocitrate",-0.0362679747510379,0.906412396428893,0.971010160279634,"group2-group1"
"losartan","losartan",0.0127952634049793,0.906569794569203,0.971010160279634,"group2-group1"
"2-methoxyhydroquinone sulfate (2)","2-methoxyhydroquinone sulfate (2)",0.0231176999099394,0.907951685436368,0.971010160279634,"group2-group1"
"cetirizine","cetirizine",0.0271302232181077,0.908079196653519,0.971010160279634,"group2-group1"
"O-acetylhomoserine","O-acetylhomoserine",0.0245077324322464,0.908507630575749,0.971010160279634,"group2-group1"
"prolylglycine","prolylglycine",-0.0160823228907521,0.910377611532978,0.971010160279634,"group2-group1"
"5alpha-pregnan-3beta,20alpha-diol disulfate","5alpha-pregnan-3beta,20alpha-diol disulfate",-0.0220293575428066,0.912493387617318,0.971010160279634,"group2-group1"
"sucrose","sucrose",-0.0301634860242258,0.912496716876283,0.971010160279634,"group2-group1"
"warfarin","warfarin",-0.000713707827609926,0.912668513577897,0.971010160279634,"group2-group1"
"4-ethylcatechol sulfate","4-ethylcatechol sulfate",-0.0279475882427248,0.912884205146512,0.971010160279634,"group2-group1"
"acesulfame","acesulfame",0.0736943588155521,0.913436011665562,0.971010160279634,"group2-group1"
"methyl-4-hydroxybenzoate sulfate","methyl-4-hydroxybenzoate sulfate",0.0402977270364973,0.914677003520247,0.971152218023313,"group2-group1"
"isoursodeoxycholate","isoursodeoxycholate",0.0269360860672833,0.915839788671266,0.971210997176179,"group2-group1"
"3-methyl catechol sulfate (1)","3-methyl catechol sulfate (1)",-0.0297851869354052,0.918859065389915,0.973235990757192,"group2-group1"
"S-(3-hydroxypropyl)mercapturic acid (HPMA)","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.0215660900989891,0.920477713936261,0.973774372885526,"group2-group1"
"stachydrine","stachydrine",-0.0266574037370065,0.922290244878641,0.974516318986227,"group2-group1"
"cysteine-glutathione disulfide","cysteine-glutathione disulfide",0.0110906672985836,0.928851613779769,0.978530007308146,"group2-group1"
"ethyl beta-glucopyranoside","ethyl beta-glucopyranoside",0.0200497244828987,0.931117027569194,0.978530007308146,"group2-group1"
"homocitrulline","homocitrulline",0.0126807330953773,0.932588306686927,0.978530007308146,"group2-group1"
"2-aminooctanoate","2-aminooctanoate",0.0108569967430944,0.932959804561088,0.978530007308146,"group2-group1"
"eugenol sulfate","eugenol sulfate",0.0300488860668278,0.933745697345714,0.978530007308146,"group2-group1"
"homostachydrine*","homostachydrine*",0.0121512814631374,0.936258580905714,0.978530007308146,"group2-group1"
"glycerophosphorylcholine (GPC)","glycerophosphorylcholine (GPC)",0.00526714428304169,0.937241841559078,0.978530007308146,"group2-group1"
"maraviroc","maraviroc",-0.0033052003465337,0.937614060109961,0.978530007308146,"group2-group1"
"4-vinylguaiacol sulfate","4-vinylguaiacol sulfate",-0.0222560245686945,0.938318134889419,0.978530007308146,"group2-group1"
"O-desmethylvenlafaxine","O-desmethylvenlafaxine",0.00985609453471525,0.94040891694244,0.978530007308146,"group2-group1"
"7-methylxanthine","7-methylxanthine",0.0189263827317532,0.940847934185365,0.978530007308146,"group2-group1"
"succinylcarnitine (C4-DC)","succinylcarnitine (C4-DC)",-0.00593781648969773,0.941405372084594,0.978530007308146,"group2-group1"
"uridine","uridine",-0.00567319342366303,0.942343272913595,0.978530007308146,"group2-group1"
"saccharin","saccharin",0.0318673840565846,0.942717894065439,0.978530007308146,"group2-group1"
"N-methyltaurine","N-methyltaurine",-0.0203339046625193,0.942889566212799,0.978530007308146,"group2-group1"
"cotinine","cotinine",0.0519270343643541,0.943941147300674,0.978530007308146,"group2-group1"
"creatine","creatine",-0.00787682101389076,0.951728868360188,0.984014074654427,"group2-group1"
"pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.0086502666880164,0.95203970455659,0.984014074654427,"group2-group1"
"oxypurinol","oxypurinol",0.0151312696655412,0.952597433730455,0.984014074654427,"group2-group1"
"N-acetyl-isoputreanine","N-acetyl-isoputreanine",0.0055247971877037,0.956883638681546,0.987278766027901,"group2-group1"
"1-methylurate","1-methylurate",0.0117946723219653,0.95870906290884,0.987999821587605,"group2-group1"
"isobutyrylglycine (C4)","isobutyrylglycine (C4)",0.00473782545544583,0.963560169608843,0.991833648764032,"group2-group1"
"gamma-glutamylglycine","gamma-glutamylglycine",-0.00286961609115179,0.966133385308424,0.993316505176422,"group2-group1"
"norcotinine","norcotinine",-0.00673980294791887,0.967899458876355,0.993703847864785,"group2-group1"
"3beta,7alpha-dihydroxy-5-cholestenoate","3beta,7alpha-dihydroxy-5-cholestenoate",0.00569783946361646,0.96877627129349,0.993703847864785,"group2-group1"
"dihydrocaffeate sulfate (2)","dihydrocaffeate sulfate (2)",0.0122534184113491,0.97309033215938,0.996962875354879,"group2-group1"
"o-cresol sulfate","o-cresol sulfate",0.00756974207728683,0.980339091470817,1,"group2-group1"
"glutarate (C5-DC)","glutarate (C5-DC)",-0.00350128449001119,0.980983062210309,1,"group2-group1"
"2-hydroxyhippurate (salicylurate)","2-hydroxyhippurate (salicylurate)",-0.00816793381313752,0.98132446788757,1,"group2-group1"
"hydroxy-CMPF*","hydroxy-CMPF*",0.00603115675791743,0.98368022574341,1,"group2-group1"
"carboxyibuprofen glucuronide*","carboxyibuprofen glucuronide*",0.00358863343844718,0.98766087868502,1,"group2-group1"
"eicosanedioate (C20-DC)","eicosanedioate (C20-DC)",-0.00150225189418982,0.988267847870593,1,"group2-group1"
"4-hydroxyphenylpyruvate","4-hydroxyphenylpyruvate",-0.00170523353457646,0.98891045225236,1,"group2-group1"
"syringol sulfate","syringol sulfate",-0.0042532835655833,0.989169899701864,1,"group2-group1"
"1-carboxyethyltyrosine","1-carboxyethyltyrosine",0.00214706579468199,0.989725337307198,1,"group2-group1"
"S-allylcysteine","S-allylcysteine",0.00161988259732648,0.996934660679435,1,"group2-group1"
"allopurinol","allopurinol",0,1,1,"group2-group1"
"allopurinol riboside","allopurinol riboside",0,1,1,"group2-group1"
"diphenhydramine","diphenhydramine",0,1,1,"group2-group1"
"doxycycline","doxycycline",0,1,1,"group2-group1"
"furosemide","furosemide",0,1,1,"group2-group1"
"levetiracetam","levetiracetam",0,1,1,"group2-group1"
"N,O-didesmethylvenlafaxine glucuronide","N,O-didesmethylvenlafaxine glucuronide",0,1,1,"group2-group1"
"N4-acetylsulfamethoxazole*","N4-acetylsulfamethoxazole*",0,1,1,"group2-group1"
"ritalinic acid","ritalinic acid",0,1,1,"group2-group1"
"saquinavir","saquinavir",0,1,1,"group2-group1"
"sulfamethoxazole","sulfamethoxazole",0,1,1,"group2-group1"
"iminodiacetate (IDA)1","iminodiacetate (IDA)",-0.621483465477982,4.71715485336318e-24,4.13694480639951e-21,"group2-groupCtrl"
"metoprolol1","metoprolol",-5.53481370483457,3.7428288034249e-22,1.64123043030182e-19,"group2-groupCtrl"
"1,3,7-trimethylurate1","1,3,7-trimethylurate",3.53051754499288,7.26068297537115e-13,2.12253965646683e-10,"group2-groupCtrl"
"caffeine1","caffeine",3.86424797271613,3.38549526561666e-12,7.42269836986452e-10,"group2-groupCtrl"
"3-acetylphenol sulfate1","3-acetylphenol sulfate",2.84228508277322,9.44772694480167e-12,1.65713130611821e-09,"group2-groupCtrl"
"sarcosine1","sarcosine",-0.542927994880554,1.42640048430147e-11,2.08492204122065e-09,"group2-groupCtrl"
"metoprolol acid metabolite*1","metoprolol acid metabolite*",-8.1403509801393,3.03586220322825e-10,3.80350164604454e-08,"group2-groupCtrl"
"N2,N2-dimethylguanosine1","N2,N2-dimethylguanosine",0.462730573089566,2.95522513946999e-09,3.23966555914397e-07,"group2-groupCtrl"
"N-acetylneuraminate1","N-acetylneuraminate",0.482125385045036,7.16421576664e-09,6.98113025260364e-07,"group2-groupCtrl"
"alpha-ketoglutarate1","alpha-ketoglutarate",0.565777258701932,1.4704077125926e-08,1.28954756394371e-06,"group2-groupCtrl"
"alpha-hydroxymetoprolol1","alpha-hydroxymetoprolol",-0.658661581476379,2.06284297563032e-08,1.64464844511617e-06,"group2-groupCtrl"
"N1-methylinosine1","N1-methylinosine",0.80419839913957,4.66663093900277e-08,3.41052944458786e-06,"group2-groupCtrl"
"glucuronate1","glucuronate",0.694586740192168,6.57501436452903e-08,4.42744145678789e-06,"group2-groupCtrl"
"citraconate/glutaconate1","citraconate/glutaconate",2.64961313947998,7.06775147035695e-08,4.42744145678789e-06,"group2-groupCtrl"
"maleate1","maleate",1.34720666737345,2.21012123538294e-07,1.29218421562056e-05,"group2-groupCtrl"
"3-hydroxy-2-methylpyridine sulfate1","3-hydroxy-2-methylpyridine sulfate",2.65001620456576,6.24135355045022e-07,3.16459913476748e-05,"group2-groupCtrl"
"guaiacol sulfate1","guaiacol sulfate",1.34583694114317,6.41418858791117e-07,3.16459913476748e-05,"group2-groupCtrl"
"glutamate1","glutamate",0.84439249993114,6.49518636554328e-07,3.16459913476748e-05,"group2-groupCtrl"
"1,2,3-benzenetriol sulfate (2)1","1,2,3-benzenetriol sulfate (2)",2.44258569806134,8.03598353119671e-07,3.70924081939974e-05,"group2-groupCtrl"
"1,7-dimethylurate1","1,7-dimethylurate",2.08504320337838,1.16369698567259e-06,5.1028112821743e-05,"group2-groupCtrl"
"N-acetylalanine1","N-acetylalanine",0.28206884722948,1.34362505912489e-06,5.61123417548822e-05,"group2-groupCtrl"
"N-acetylserine1","N-acetylserine",0.37122302597005,1.41209107871832e-06,5.62910852743623e-05,"group2-groupCtrl"
"3-methyl catechol sulfate (2)1","3-methyl catechol sulfate (2)",2.41359636090838,1.65723883050189e-06,6.24660458364268e-05,"group2-groupCtrl"
"1-methyladenosine1","1-methyladenosine",0.256361084533356,1.72413920168499e-06,6.24660458364268e-05,"group2-groupCtrl"
"5-hydroxy-2-methylpyridine sulfate1","5-hydroxy-2-methylpyridine sulfate",3.00127048276009,1.78067405463018e-06,6.24660458364268e-05,"group2-groupCtrl"
"3-hydroxypyridine glucuronide1","3-hydroxypyridine glucuronide",2.72923776748448,1.88800138988976e-06,6.36837391897429e-05,"group2-groupCtrl"
"carotene diol (2)1","carotene diol (2)",-0.836466054525989,3.32633925683199e-06,0.000108044426971913,"group2-groupCtrl"
"cortolone glucuronide (1)1","cortolone glucuronide (1)",0.960194881412175,3.95465055357055e-06,0.00012386530483862,"group2-groupCtrl"
"3-methylxanthine1","3-methylxanthine",1.61289474341306,4.21388980798748e-06,0.000124642672132853,"group2-groupCtrl"
"gulonate*1","gulonate*",0.639854515247908,4.26371740477263e-06,0.000124642672132853,"group2-groupCtrl"
"3-hydroxypyridine sulfate1","3-hydroxypyridine sulfate",1.97890723386163,9.13479274403272e-06,0.000258426233436023,"group2-groupCtrl"
"cysteine-glutathione disulfide1","cysteine-glutathione disulfide",-0.894578084945358,9.71671932629083e-06,0.000266298839036158,"group2-groupCtrl"
"3-hydroxyoctanoate1","3-hydroxyoctanoate",0.945410161875919,1.05770132315182e-05,0.000281092139516409,"group2-groupCtrl"
"3-methyl catechol sulfate (1)1","3-methyl catechol sulfate (1)",2.09305034362778,1.09208513799469e-05,0.000281693725300396,"group2-groupCtrl"
"N-carbamoylalanine1","N-carbamoylalanine",0.981351130607432,1.50003670509179e-05,0.000375866340104428,"group2-groupCtrl"
"2-methoxyresorcinol sulfate1","2-methoxyresorcinol sulfate",1.88587655934067,1.69438949373046e-05,0.000412772107222671,"group2-groupCtrl"
"theophylline1","theophylline",1.79622847188035,1.8265379738109e-05,0.000432938865684367,"group2-groupCtrl"
"erythronate*1","erythronate*",0.332734109595643,2.00853510155948e-05,0.000463548758965174,"group2-groupCtrl"
"N-acetylglucosamine/N-acetylgalactosamine1","N-acetylglucosamine/N-acetylgalactosamine",0.405330235336434,2.22860105438593e-05,0.000501149519152939,"group2-groupCtrl"
"N-(2-furoyl)glycine1","N-(2-furoyl)glycine",2.05781674293899,2.48731682763986e-05,0.000545344214460039,"group2-groupCtrl"
"orotate1","orotate",0.678834095985089,2.93766060398587e-05,0.000628372768218441,"group2-groupCtrl"
"indoleacetylglutamine1","indoleacetylglutamine",1.3426348584417,3.30740999063465e-05,0.000690618705187283,"group2-groupCtrl"
"paraxanthine1","paraxanthine",2.04261694804482,3.54197142765436e-05,0.000722397428384389,"group2-groupCtrl"
"N-acetylleucine1","N-acetylleucine",0.670288162605991,3.688749857454e-05,0.000735234914769808,"group2-groupCtrl"
"N6-carbamoylthreonyladenosine1","N6-carbamoylthreonyladenosine",0.350853440415146,3.98140350629762e-05,0.000775931305560669,"group2-groupCtrl"
"aconitate [cis or trans]1","aconitate [cis or trans]",0.333230417315416,4.09653228787825e-05,0.000781012786188963,"group2-groupCtrl"
"5-hydroxymethyl-2-furoylcarnitine*1","5-hydroxymethyl-2-furoylcarnitine*",1.42071944291988,4.37429714307919e-05,0.000787235279221723,"group2-groupCtrl"
"glutamine conjugate of C6H10O2 (1)*1","glutamine conjugate of C6H10O2 (1)*",1.02332437547197,4.39252226692199e-05,0.000787235279221723,"group2-groupCtrl"
"3-hydroxyhippurate sulfate1","3-hydroxyhippurate sulfate",2.22854227188589,4.39846393179754e-05,0.000787235279221723,"group2-groupCtrl"
"lamivudine1","lamivudine",1.6769547032355,4.57171181193112e-05,0.000791452115398361,"group2-groupCtrl"
"theobromine1","theobromine",1.64571882250855,4.60251515225957e-05,0.000791452115398361,"group2-groupCtrl"
"N-acetylthreonine1","N-acetylthreonine",0.298881750926537,5.37207368469842e-05,0.000906020888746253,"group2-groupCtrl"
"N-acetylglutamine1","N-acetylglutamine",0.632319900339108,5.78725818348092e-05,0.000957627439040145,"group2-groupCtrl"
"cysteinylglycine1","cysteinylglycine",0.566385357274339,6.70377414652499e-05,0.00108874257898193,"group2-groupCtrl"
"3-(3-hydroxyphenyl)propionate sulfate1","3-(3-hydroxyphenyl)propionate sulfate",1.90858227521259,7.0994281945725e-05,0.00113203609575274,"group2-groupCtrl"
"(S)-a-amino-omega-caprolactam1","(S)-a-amino-omega-caprolactam",0.458996834238479,7.35539841977615e-05,0.00115190793109709,"group2-groupCtrl"
"isovalerate (C5)1","isovalerate (C5)",0.992845649967118,7.5383336541074e-05,0.00115865999121729,"group2-groupCtrl"
"3-hydroxyadipate*1","3-hydroxyadipate*",0.976742876413462,7.66274566597521e-05,0.00115865999121729,"group2-groupCtrl"
"ergothioneine1","ergothioneine",-1.00752728817949,8.19003157940373e-05,0.00121739960934527,"group2-groupCtrl"
"1-carboxyethylisoleucine1","1-carboxyethylisoleucine",0.852529534871282,8.35331767018432e-05,0.00122097659945861,"group2-groupCtrl"
"N-acetyl-beta-alanine1","N-acetyl-beta-alanine",0.378226536874025,9.04843886728559e-05,0.00130089850600155,"group2-groupCtrl"
"N-acetylputrescine1","N-acetylputrescine",0.402522022725186,0.000100334643299561,0.00141924971247927,"group2-groupCtrl"
"1-methylurate1","1-methylurate",1.42710379505058,0.000107558801085998,0.00149728680241937,"group2-groupCtrl"
"phenol sulfate1","phenol sulfate",0.82953192884374,0.000124271015345511,0.00170001322339792,"group2-groupCtrl"
"orotidine1","orotidine",0.677202084762804,0.000125998699567691,0.00170001322339792,"group2-groupCtrl"
"4-acetylcatechol sulfate (1)1","4-acetylcatechol sulfate (1)",1.4868521076227,0.000132846241215312,0.00174386409449201,"group2-groupCtrl"
"1-carboxyethylvaline1","1-carboxyethylvaline",0.74370659320229,0.000133225649180119,0.00174386409449201,"group2-groupCtrl"
"tartronate (hydroxymalonate)1","tartronate (hydroxymalonate)",-0.633191388861933,0.000138089407474444,0.00177266024371728,"group2-groupCtrl"
"pyruvate1","pyruvate",0.748769785258804,0.000139468137761109,0.00177266024371728,"group2-groupCtrl"
"beta-cryptoxanthin1","beta-cryptoxanthin",-1.09262831579025,0.000144814417468283,0.00181431777313834,"group2-groupCtrl"
"carotene diol (1)1","carotene diol (1)",-0.660094077378944,0.000159616404381299,0.00197159981186478,"group2-groupCtrl"
"gamma-glutamylisoleucine*1","gamma-glutamylisoleucine*",0.494410038057936,0.000163093433025005,0.00198656862170735,"group2-groupCtrl"
"3-hydroxyhippurate1","3-hydroxyhippurate",1.80868226465245,0.000166186941965051,0.00199091653986032,"group2-groupCtrl"
"3-ethylcatechol sulfate (2)1","3-ethylcatechol sulfate (2)",1.60306679689917,0.000167990677251612,0.00199091653986032,"group2-groupCtrl"
"16a-hydroxy DHEA 3-sulfate1","16a-hydroxy DHEA 3-sulfate",1.06731826475083,0.000179801749506839,0.00210248179089997,"group2-groupCtrl"
"N-acetylisoleucine1","N-acetylisoleucine",0.375841297329004,0.000211958626860365,0.00244589099679658,"group2-groupCtrl"
"1-carboxyethylleucine1","1-carboxyethylleucine",0.722153684549539,0.000234033705093529,0.00266555271905227,"group2-groupCtrl"
"3,4-dihydroxybutyrate1","3,4-dihydroxybutyrate",0.503134782152727,0.000243415701717829,0.00273686628726329,"group2-groupCtrl"
"N-acetylphenylalanine1","N-acetylphenylalanine",0.667133700755112,0.00025290738889727,0.00279038368714678,"group2-groupCtrl"
"N-acetylvaline1","N-acetylvaline",0.294377271173118,0.000254538990845772,0.00279038368714678,"group2-groupCtrl"
"kynurenine1","kynurenine",0.382392638771362,0.000273874715094438,0.00290505891294704,"group2-groupCtrl"
